"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"audit:phase:859:1717","PHASE_SHIFT","scale:859","scale:1717","859","1717",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:861:1721","PHASE_SHIFT","scale:861","scale:1721","861","1721",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:871:1741","PHASE_SHIFT","scale:871","scale:1741","871","1741",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:875:1749","PHASE_SHIFT","scale:875","scale:1749","875","1749",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:877:1753","PHASE_SHIFT","scale:877","scale:1753","877","1753",false,false,"A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:883:1765","PHASE_SHIFT","scale:883","scale:1765","883","1765",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:885:1769","PHASE_SHIFT","scale:885","scale:1769","885","1769",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:889:1777","PHASE_SHIFT","scale:889","scale:1777","889","1777",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:911:1821","PHASE_SHIFT","scale:911","scale:1821","911","1821",false,false,"A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:919:1837","PHASE_SHIFT","scale:919","scale:1837","919","1837",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:923:1845","PHASE_SHIFT","scale:923","scale:1845","923","1845",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
