"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"modal:D4-satellite:7-13:1:3525:1905","MODAL_SUCCESSOR","scale:3525","scale:1905","3525","1905",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:1905:375","MODAL_SUCCESSOR","scale:1905","scale:375","1905","375",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:477:1143","MODAL_SUCCESSOR","scale:477","scale:1143","477","1143",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:1143:2619","MODAL_SUCCESSOR","scale:1143","scale:2619","1143","2619",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:2619:3357","MODAL_SUCCESSOR","scale:2619","scale:3357","2619","3357",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:3357:1863","MODAL_SUCCESSOR","scale:3357","scale:1863","3357","1863",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:1863:2979","MODAL_SUCCESSOR","scale:1863","scale:2979","1863","2979",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:2979:3537","MODAL_SUCCESSOR","scale:2979","scale:3537","2979","3537",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-13:2:3537:477","MODAL_SUCCESSOR","scale:3537","scale:477","3537","477",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:623:2359","MODAL_SUCCESSOR","scale:623","scale:2359","623","2359",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:2359:3227","MODAL_SUCCESSOR","scale:2359","scale:3227","2359","3227",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:3227:3661","MODAL_SUCCESSOR","scale:3227","scale:3661","3227","3661",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:3661:1939","MODAL_SUCCESSOR","scale:3661","scale:1939","3661","1939",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:1939:3017","MODAL_SUCCESSOR","scale:1939","scale:3017","1939","3017",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:3017:889","MODAL_SUCCESSOR","scale:3017","scale:889","3017","889",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:1:889:623","MODAL_SUCCESSOR","scale:889","scale:623","889","623",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:635:2365","MODAL_SUCCESSOR","scale:635","scale:2365","635","2365",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:2365:1615","MODAL_SUCCESSOR","scale:2365","scale:1615","2365","1615",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:1615:2855","MODAL_SUCCESSOR","scale:1615","scale:2855","1615","2855",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:2855:3475","MODAL_SUCCESSOR","scale:2855","scale:3475","2855","3475",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:3475:3785","MODAL_SUCCESSOR","scale:3475","scale:3785","3475","3785",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:3785:985","MODAL_SUCCESSOR","scale:3785","scale:985","3785","985",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4-satellite:7-16:2:985:635","MODAL_SUCCESSOR","scale:985","scale:635","985","635",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-16 D4 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D5:671:2383","MODAL_SUCCESSOR","scale:671","scale:2383","671","2383",true,false,"D5","D5",,,,,,,,,,,true,true,,,,,,,,"7-Z12 modal orbit; governor successor +2 mod 7"
"modal:D5:2383:3239","MODAL_SUCCESSOR","scale:2383","scale:3239","2383","3239",true,false,"D5","D5",,,,,,,,,,,true,true,,,,,,,,"7-Z12 modal orbit; governor successor +2 mod 7"
"modal:D5:3239:3667","MODAL_SUCCESSOR","scale:3239","scale:3667","3239","3667",true,false,"D5","D5",,,,,,,,,,,true,true,,,,,,,,"7-Z12 modal orbit; governor successor +2 mod 7"
